CardCode,CardType,GroupCode,CmpPrivate,Balance,ChecksBal,DNotesBal,OrdersBal,GroupNum,CreditLine,DebtLine,Discount,VatStatus,LicTradNum,DdctStatus,DdctPrcnt,ValidUntil,Chrctrstcs,ExMatchNum,InMatchNum,ListNum,DNoteBalFC,OrderBalFC,DNoteBalSy,OrderBalSy,Transfered,BalTrnsfrd,IntrstRate,Commission,CommGrCode,Free_Text,SlpCode,PrevYearAc,Currency,RateDifAct,BalanceSys,BalanceFC,Protected,AvrageLate,City,County,Country,MailCity,MailCounty,MailCountr,Picture,DflAccount,DflBranch,BankCode,AddID,Pager,FatherCard,CardFName,FatherType,QryGroup1,QryGroup2,QryGroup3,QryGroup4,QryGroup5,QryGroup6,QryGroup7,QryGroup8,QryGroup9,QryGroup10,QryGroup11,QryGroup12,QryGroup13,QryGroup14,QryGroup15,QryGroup16,QryGroup17,QryGroup18,QryGroup19,QryGroup20,QryGroup21,QryGroup22,QryGroup23,QryGroup24,QryGroup25,QryGroup26,QryGroup27,QryGroup28,QryGroup29,QryGroup30,QryGroup31,QryGroup32,QryGroup33,QryGroup34,QryGroup35,QryGroup36,QryGroup37,QryGroup38,QryGroup39,QryGroup40,QryGroup41,QryGroup42,QryGroup43,QryGroup44,QryGroup45,QryGroup46,QryGroup47,QryGroup48,QryGroup49,QryGroup50,QryGroup51,QryGroup52,QryGroup53,QryGroup54,QryGroup55,QryGroup56,QryGroup57,QryGroup58,QryGroup59,QryGroup60,QryGroup61,QryGroup62,QryGroup63,QryGroup64,DdctOffice,CreateDate,UpdateDate,ExportCode,DscntObjct,DscntRel,SPGCounter,SPPCounter,DdctFileNo,SCNCounter,MinIntrst,DataSource,OprCount,ExemptNo,Priority,CreditCard,CrCardNum,CardValid,UserSign,LocMth,validFor,validFrom,validTo,frozenFor,frozenFrom,frozenTo,sEmployed,MTHCounter,BNKCounter,DdgKey,DdtKey,ValidComm,FrozenComm,chainStore,DiscInRet,State1,State2,VatGroup,LogInstanc,ObjType,Indicator,ShipType,DebPayAcct,ShipToDef,Block,MailBlock,Password,ECVatGroup,Deleted,IBAN,DocEntry,FormCode,Box1099,PymCode,BackOrder,PartDelivr,DunnLevel,DunnDate,BlockDunn,BankCountr,CollecAuth,DME,InstrucKey,SinglePaym,ISRBillId,PaymBlock,RefDetails,HouseBank,OwnerIdNum,PyBlckDesc,HousBnkCry,HousBnkAct,HousBnkBrn,ProjectCod,SysMatchNo,VatIdUnCmp,AgentCode,TolrncDays,SelfInvoic,DeferrTax,LetterNum,MaxAmount,FromDate,ToDate,WTLiable,CrtfcateNO,ExpireDate,NINum,AccCritria,WTCode,Equ,HldCode,ConnBP,MltMthNum,TypWTReprt,VATRegNum,RepName,Industry,Business,WTTaxCat,IsDomestic,IsResident,AutoCalBCG,OtrCtlAcct,AliasName,Building,MailBuildi,BoEPrsnt,BoEDiscnt,BoEOnClct,UnpaidBoE,ITWTCode,DunTerm,ChannlBP,DfTcnician,Territory,BillToDef,DpmClear,IntrntSite,LangCode,HousActKey,Profession,CDPNum,DflBankKey,BCACode,UseShpdGd,RegNum,VerifNum,BankCtlKey,HousCtlKey,AddrType,InsurOp347,MailAddrTy,StreetNo,MailStrNo,TaxRndRule,VendTID,ThreshOver,SurOver,VendorOcup,OpCode347,DpmIntAct,ResidenNum,UserSign2,PlngGroup,VatIDNum,Affiliate,MivzExpSts,HierchDdct,CertWHT,CertBKeep,WHShaamGrp,IndustryC,DatevAcct,DatevFirst,GTSRegNum,GTSBankAct,GTSBilAddr,HsBnkSwift,HsBnkIBAN,DflSwift,AutoPost,IntrAcc,FeeAcc,CpnNo,NTSWebSite,DflIBAN,Series,Number,EDocExpFrm,TaxIdIdent,Attachment,AtcEntry,DiscRel,NoDiscount,SCAdjust,DflAgrmnt,GlblLocNum,SenderID,RcpntID,MainUsage,SefazCheck,free312,free313,DateFrom,DateTill,RelCode,OKATO,OKTMO,KBKCode,TypeOfOp,OwnerCode,MandateID,SignDate,Remark1,ConCerti,TpCusPres,RoleTypCod,BlockComm,EmplymntCt,ExcptnlEvt,ExpnPrfFnd,EdrsFromBP,EdrsToBP,CreateTS,UpdateTS,EDocGenTyp,eStreet,eStreetNum,eBuildnNum,eZipCode,eCityTown,eCountry,eDistrict,RepFName,RepSName,RepCmpName,RepFisCode,RepAddID,PECAddr,IPACodePA,PriceMode,EffecPrice,TxExMxVdTp,MerchantID,UseBilAddr,NaturalPer,DPPStatus,EnAddID,EncryptIV,EnDflAccnt,EnDflIBAN,EnERD4In,EnERD4Out,DflCustomr,TspEntry,TspLine,FCERelevnt,U_FOB,U_DfltPrty,U_DelTimeSlot,U_ILeadTime,U_RLeadTime,U_BOY_TB_0,
V00509,S,101,C,0,0,0,0,-1,,,,Y,,N,0,,,,,1,0,0,0,0,N,N,,0,0,,-1,N,USD,,0,0,N,,Wildomar,,US,,,,,,,-1,,,,,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,00:00.0,,,-1,L,0,0,,,0,I,,,-1,-1,/aJkEu9+xYoUrzxQe1zMCw==,,63,Y,Y,,,N,,,N,,,-1,-1,,,N,N,CA,,,0,2,,,200400,,,,,,N,,3612,,,OUT-CHECK,Y,Y,,,N,,N,,,N,,N,,CBBKUS6L,,-1,US,104000716,,,-1,,,,,N,,0,,,,,,,N,,N,,,,C,,,,,,Y,Y,N,,,,,,,,,,,,,,Payment Send,120600,,3,1,,,,,N,,,,,,N,,,,D,,N,N,,A,,1,,,,N,B,N,N,N,1,,,Y,,,,,,,,,,,,,70,509,,3,,,L,N,N,,,,,,N,,,,,,,,,,,,,,,9,,N,,,0,Y,N,105307,,,,,,,,,,,,,,,,,,D,I,,N,N,N,,,,,Y,Y,N,,,N,Brea,0,,,,N,
V00286,S,109,C,0,0,0,0,13,0,0,0,Y,,N,0,,,,,1,0,0,0,0,N,N,0,0,0,,-1,N,USD,,0,0,N,,Chicago,,US,RANCHO CUCAMONGA,,US,,,,-1,,,,,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,00:00.0,00:00.0,,-1,L,0,0,,,0,I,,,-1,-1,/aJkEu9+xYoUrzxQe1zMCw==,,12,Y,Y,,,N,,,N,,,-1,-1,,,N,N,IL,CA,,0,2,,,200400,PICK UP ADDRESS,,,,,N,,2717,,,OUT-CHECK,Y,Y,,,N,,N,,,N,,N,,CBBKUS6L,,-1,US,104000716,,,-1,,,,,N,,0,,,,,,,N,,N,,,,C,,,,,,Y,Y,N,,,,,,,,,,,,,,AVIENT,120600,,3,1,,,,,N,,,,,,N,,,,D,,N,N,,A,,1,63,,,N,B,N,N,N,1,,,Y,,,,,,,,,,,,,70,286,,3,,,L,N,N,,,,,,N,,,,,,,,,,,,,,,9,,N,,,0,Y,N,135549,134502,,,,,,,,,,,,,,,,,D,I,,N,N,N,,,,,Y,Y,N,,,N,Brea,0,,,,N,
C00474,C,103,C,1236.66,-1637.9,0,0,1,0,0,0,Y,,N,0,,,,,1,0,0,0,0,N,N,0,0,0,,-1,N,USD,,1236.66,0,N,,SOUTHLAKE,,US,SOUTHLAKE,,US,,,,-1,,,,,P,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,00:00.0,00:00.0,,-1,L,0,0,,,0,I,,,-1,-1,/aJkEu9+xYoUrzxQe1zMCw==,,28,Y,Y,,,N,,,N,,,-1,-1,,,N,N,TX,TX,,0,2,,1,120000,SHIP 76092,,,,,N,,2764,,,,Y,Y,,,N,,N,,,N,,N,,CBBKUS6L,,-1,US,104000716,,,-1,,,,,N,,0,,,,,,,N,,N,,,,C,,,,,,Y,Y,N,,,,,,,,,,,,,,BILL 76092,207120,,3,1,,,,,N,,,,,,N,,,,D,,N,N,,B,,1,89,,,N,B,N,N,N,1,,,Y,,,,,,,,,,,,,71,474,,3,,,L,N,N,,,,,,N,,,,,,,,,,,,,,,9,,N,,,0,Y,N,182539,93704,,,,,,,,,,,,,,,,,D,I,,N,N,N,,,,,Y,Y,N,,,N,Brea,0,,,,N,
C00421,C,103,C,0,-96628.97,0,0,1,0,0,0,Y,,N,0,,,,,1,0,0,0,0,N,N,0,0,0,,-1,N,USD,,0,0,N,,FT LAUDERDALE,,US,,,,,,,-1,,,,,P,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,00:00.0,00:00.0,,-1,L,0,0,,,0,I,,,-1,-1,/aJkEu9+xYoUrzxQe1zMCw==,,12,Y,Y,,,N,,,N,,,-1,-1,,,N,N,FL,,,0,2,,,120000,,,,,,N,,2556,,,,Y,Y,,,N,,N,,,N,,N,,CBBKUS6L,,-1,US,104000716,,,-1,,,,,N,,0,,,,,,,N,,N,,,,C,,,,,,Y,Y,N,,,,,,,,,,,,,,PATTERSON-33315,207120,,3,1,,,,,N,,,,,,N,,,,D,,N,N,,B,,1,62,,,N,B,N,N,N,1,,,Y,,,,,,,,,,,,,71,421,,3,,,L,N,N,,,,,,N,,,,,,,,,,,,,,,9,,N,,,0,Y,N,115328,135235,,,,,,,,,,,,,,,,,D,I,,N,N,N,,,,,Y,Y,N,,,N,Brea,0,,,,N,
C00559,C,103,C,0,-1966.67,0,0,1,0,0,0,Y,,N,0,,,,,1,0,0,0,0,N,N,0,0,0,,-1,N,USD,,0,0,N,,Manhasset,,US,Manhasset,,US,,,,-1,,,,,P,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,00:00.0,00:00.0,,-1,L,0,0,,,0,I,,,-1,-1,/aJkEu9+xYoUrzxQe1zMCw==,,28,Y,Y,,,N,,,N,,,-1,-1,,,N,N,NY,NY,,0,2,,1,120000,SHIP 11030,,,,,N,,3030,,,,Y,Y,,,N,,N,,,N,,N,,CBBKUS6L,,-1,US,104000716,,,-1,,,,,N,,0,,,,,,,N,,N,,,,C,,,,,,Y,Y,N,,,,,,,,,,,,,,BILL 11030,207120,,3,1,,,,,N,,,,,,N,,,,D,,N,N,,B,,1,6,,,N,B,N,N,N,1,,,Y,,,,,,,,,,,,,71,559,,3,,,L,N,N,,,,,,N,,,,,,,,,,,,,,,9,,N,,,0,Y,N,163422,103828,,,,,,,,,,,,,,,,,D,I,,N,N,N,,,,,Y,Y,N,,,N,Brea,0,,,,N,
C00280,C,100,C,0,-8532.86,0,76,22,0,0,0,Y,,N,0,,,,,1,0,0,0,76,N,N,0,0,0,WIRE-IN,-1,N,USD,,0,0,N,,Garland,,US,RICHARDSON,,US,,,,-1,,,,,P,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,00:00.0,00:00.0,,-1,L,0,0,,,0,O,,,-1,-1,/aJkEu9+xYoUrzxQe1zMCw==,,21,Y,Y,,,N,,,N,,,-1,-1,,,N,N,TX,TX,,0,2,,1,120000,SHIP 75081,,,,,N,,2319,,,,Y,Y,,,N,,N,,,N,,N,,CBBKUS6L,,-1,US,104000716,,,-1,,,,,N,,0,,,N,,,,N,,N,,,,C,,,,,,Y,Y,N,,,,,,,,,,,,,,BILL 75042,207120,www.tmglobalequipment.com,3,1,,,,,N,,,,,,N,,,,D,,N,N,,B,,1,9,,,N,B,N,N,N,1,,,Y,,,,,,,N,,,,,,71,280,,3,,,L,N,N,,,,,,N,,,,,,,,,,,,,,,9,,N,,,0,Y,N,225312,152323,,,,,,,,,,,,,,,,,D,I,,N,N,N,,,,,Y,Y,N,,,N,BREA,0,,,,N,
C00196,C,100,C,260.37,-2036.49,0,0,13,0,0,0,Y,,N,0,,,,,1,0,0,0,0,N,N,0,0,0,,-1,N,USD,,260.37,0,N,,LOUISVILLE,,US,LOUISVILLE,,US,,,,-1,,,,,P,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,00:00.0,00:00.0,,-1,L,0,35,,,0,O,,,-1,-1,/aJkEu9+xYoUrzxQe1zMCw==,,21,Y,Y,,,N,,,N,,,-1,-1,,,N,N,KY,KY,,0,2,,1,120000,SHIP 40299-6406,,,,,N,,2235,,,,Y,Y,,,N,,N,,,N,,N,,CBBKUS6L,,-1,US,104000716,,,-1,,,,,N,,0,,,N,,,,N,,N,,,,C,,,,,,Y,Y,N,,,,,,,,,,,,,,BILL 40299-6406,207120,,3,1,,,,,N,,,,,,N,,,,D,,N,N,,B,,1,82,,,N,B,N,N,N,1,,,Y,,,,,,,N,,,,,,71,196,,3,,,L,N,N,,,,,,N,,,,,,,,,,,,,,,9,,N,,,0,Y,N,225303,171450,,,,,,,,,,,,,,,,,D,I,,N,N,N,,,,,Y,Y,N,,,N,BREA,0,,,,N,
C00247,C,100,C,1595.97,-18094.56,0,0,13,2500,2500,0,Y,,N,0,,,,,1,0,0,0,0,N,N,0,0,0,,-1,N,USD,,1595.97,0,N,,SOUTH SAN FRANCISCO,,US,SOUTH SAN FRANCISCO,,US,,,,-1,,,,,P,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,00:00.0,00:00.0,,-1,L,0,0,,,0,O,,,-1,-1,/aJkEu9+xYoUrzxQe1zMCw==,,21,Y,Y,,,N,,,N,,,-1,-1,,,N,N,CA,CA,,0,2,,1,120000,SHIP 94080,,,,,N,,2286,,,,Y,Y,,,N,,N,,,N,,N,,CBBKUS6L,,-1,US,104000716,,,-1,,,,,N,,0,,,N,,,,N,,N,,,,C,,,,,,Y,Y,N,,,,,,,,,,,,,,BILL 94080,207120,,3,1,,,,,N,,,,,,N,,,,D,,N,N,,B,,1,80,,,N,B,N,N,N,1,,,Y,,,,,,,N,,,,,,71,247,,3,,,L,N,N,,,,,,N,,,,,,,,,,,,,,,9,,N,,,0,Y,N,225309,152842,,,,,,,,,,,,,,,,,D,I,,N,N,N,,,,,Y,Y,N,,,N,BREA,0,,,,N,
V00144,S,101,C,0,0,0,0,13,5000,5000,0,Y,,N,0,,,,,2,0,0,0,0,N,N,0,0,0,,-1,N,USD,,0,0,N,,Sialkot,,PK,,,,,,,-1,,,,,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,00:00.0,00:00.0,,-1,L,0,0,,,0,O,,,-1,-1,/aJkEu9+xYoUrzxQe1zMCw==,,21,Y,Y,,,N,,,N,,,-1,-1,,,N,N,,,,0,2,,,200500,,,,,,N,,373,,,OUT-CHECK,Y,Y,,,N,,N,,,N,,N,,CBBKUS6L,,-1,US,104000716,,,-1,,,,,N,,0,,,N,,,,N,,N,,,,C,,,,,,Y,Y,N,,,,,,,,,,,,,,Bill-51310,120600,www.paksurge.com,3,1,,,,,N,,,,,,N,,,,D,,N,N,,A,,1,1,,,N,B,N,N,N,1,,,Y,,,,,,,,,,,,,70,144,,3,,,L,N,N,,,,,,N,,,,,,,,,,,,,,,9,,N,,,0,Y,N,130822,105321,,,,,,,,,,,,,,,,,D,I,,N,N,N,,,,,Y,Y,N,,,N,BREA,0,,,,N,
V00297,S,101,C,0,0,0,0,9,0,0,0,Y,,N,0,,,,,1,0,0,0,0,N,N,0,0,0,,-1,N,USD,,0,0,N,,LONG BEACH,,US,,,,,,,-1,,,,,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,00:00.0,,,-1,L,0,0,,,0,I,0,,-1,-1,/aJkEu9+xYoUrzxQe1zMCw==,,30,Y,Y,,,N,,,N,,,-1,-1,,,N,N,CA,,,0,2,,,200400,,,,,,N,,2786,,,OUT-CHECK,Y,Y,,,N,,N,,,N,,N,,CBBKUS6L,,-1,US,104000716,,,-1,,,,,N,,0,,,,,,,N,,N,,,,C,,,,,,Y,Y,N,,,,,,,,,,,,,,BILL TO,120600,,3,1,,,,,N,,,,,,N,,,,D,,N,N,,A,,1,,,,N,B,N,N,N,1,,,Y,,,,,,,,,,,,,70,297,,3,,,L,N,N,,,,,,N,,,,,,,,,,,,,,,9,,N,,,0,Y,N,122127,162145,,,,,,,,,,,,,,,,,D,I,,N,N,N,,,,,Y,Y,N,,,N,Brea,0,,,,N,
V00161,S,101,C,0,0,0,0,13,5000,5000,0,Y,,N,0,,,,,2,0,0,0,0,N,N,0,0,0,,-1,N,USD,,0,0,N,,Philadelphia,,US,,,,,,,-1,,,,,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,00:00.0,00:00.0,,-1,L,0,0,,,0,O,,,-1,-1,/aJkEu9+xYoUrzxQe1zMCw==,,21,Y,Y,,,N,,,N,,,-1,-1,,,N,N,PA,,,0,2,,,200400,,PO Box 70280,,,,N,,390,,,OUT-CHECK,Y,Y,,,N,,N,,,N,,N,,CBBKUS6L,,-1,US,104000716,,,-1,,,,,N,,0,,,N,,,,N,,N,,,,C,,,,,,Y,Y,N,,,,,,,,,,,,,,Bill-10174,120600,,3,1,,,,,N,,,,,,N,,,,D,,N,N,,A,,1,63,,,N,B,N,N,N,1,,,Y,,,,,,,,,,,,,70,161,,3,,,L,N,N,,,,,,N,,,,,,,,,,,,,,,9,,N,,,0,Y,N,130823,92923,,,,,,,,,,,,,,,,,D,I,,N,N,N,,,,,Y,Y,N,,,N,BREA,0,,,,N,
C00012,C,100,C,0,-1618.18,0,0,13,2500,2500,0,Y,,N,0,,,,,1,0,0,0,0,N,N,0,0,0,,-1,N,USD,,0,0,N,,VERNON HILLS,,US,VERNON HILLS,,US,,,,-1,,,,,P,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,00:00.0,00:00.0,,-1,L,0,0,,,0,O,,,-1,-1,/aJkEu9+xYoUrzxQe1zMCw==,,21,Y,Y,,,N,,,N,,,-1,-1,,,N,N,IL,IL,,0,2,,,120000,SHIP 60061,,,,,N,,2051,,,,Y,Y,,,N,,N,,,N,,N,,CBBKUS6L,,-1,US,104000716,,,-1,,,,,N,,0,,,N,,,,N,,N,,,,C,,,,,,Y,Y,N,,,,,,,,,,,,,,BILL 60061,207120,www.shopallstardental.com,3,1,,,,,N,,,,,,N,,,,D,,N,N,,B,,1,9,,,N,B,N,N,N,1,,,Y,,,,,,,N,,,,,,71,12,,3,,,L,N,N,,,,,,N,,,,,,,,,,,,,,,9,,N,,,0,Y,N,225242,203938,,,,,,,,,,,,,,,,,D,I,,N,N,N,,,,,Y,Y,N,,,N,BREA,0,,,,N,
C00153,C,100,C,0,0,0,0,18,2500,2500,0,Y,,N,0,,,,,1,0,0,0,0,N,N,0,0,0,,-1,N,USD,,0,0,N,,ORANGE,,US,Romulus,,US,,,,-1,,,,,P,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,00:00.0,00:00.0,,-1,L,0,215,,,0,O,,,-1,-1,/aJkEu9+xYoUrzxQe1zMCw==,,21,Y,N,,,Y,,,N,,,-1,-1,,,N,N,CA,MI,,0,2,,,120000,SHIP 48174,,,,,N,,2192,,,,Y,Y,,,N,,N,,,N,,N,,CBBKUS6L,,-1,US,104000716,,,-1,,,,,N,,0,,,N,,,,N,,N,,,,C,,,,,,Y,Y,N,,,,,,,,,,,,,,BILL 92863,207120,,3,1,,,,,N,,,,,,N,,,,D,,N,N,,B,,1,1,,,N,B,N,N,N,1,,,Y,,,,,,,N,,,,,,71,153,,3,,,L,N,N,,,,,,N,,,,,,,,,,,,,,,9,,N,,,0,Y,N,225258,150811,,,,,,,,,,,,,,,,,D,I,,N,N,N,,,,,Y,Y,N,,,N,BREA,0,,,,N,
U00001,C,103,C,0,0,0,0,1,0,0,0,Y,,N,0,,,,,1,0,0,0,0,N,N,0,0,0,,-1,N,USD,,0,0,N,,,,US,,,,,,,-1,,,,,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,00:00.0,,,-1,L,0,0,,,0,I,,,-1,-1,/aJkEu9+xYoUrzxQe1zMCw==,,1,Y,Y,,,N,,,N,,,-1,-1,,,N,N,,,,0,2,,,120000,,,,,,N,,3244,,,,Y,Y,,,N,,N,,,N,,N,,CBBKUS6L,,-1,US,104000716,,,-1,,,,,N,,0,,,,,,,N,,N,,,,C,,,,,,Y,Y,N,,,,,,,,,,,,,,,207120,,3,1,,,,,N,,,,,,N,,,,D,,N,N,,B,,1,,,,N,B,N,N,N,1,,,Y,,,,,,,,,,,,,1,,,3,,,L,N,N,,,,,,N,,,,,,,,,,,,,,,9,,N,,,0,Y,N,140601,,,,,,,,,,,,,,,,,,D,I,,N,N,N,,,,,Y,Y,N,,,N,Brea,0,,,,N,
C00100,C,100,C,62761.92,-4616.77,0,20910.62,13,0,0,0,Y,,N,0,,,,,1,0,0,0,20910.62,N,N,0,0,0,Wire In,-1,N,USD,,62761.92,0,N,,CONCORD,,CA,WINDSOR MILL,UPS#Y088F2,US,,,,-1,,,,,P,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,00:00.0,00:00.0,,-1,L,0,0,,,0,O,,,-1,-1,/aJkEu9+xYoUrzxQe1zMCw==,,21,Y,Y,,,N,,,N,,,-1,-1,,,N,N,,MD,,0,2,,1,120100,SHIP 21244,,,,,N,,2139,,,,Y,Y,,,N,,N,,,N,,N,,CBBKUS6L,,-1,US,104000716,,,-1,,,,,N,,0,,,N,,,,N,,N,,,,C,,,,,,Y,Y,N,,,,,,,,,,,,,,BILL L4K 4N5,207120,https://frontierdental.ca/,3,1,,,,,N,,,,,,N,,,,D,,N,N,,B,,1,80,,,N,B,N,N,N,1,,,Y,,,,,,,N,,,,,,71,100,,3,,,L,N,N,,,,,,N,,,,,,,,,,,,,,,9,,N,,,0,Y,N,225252,123043,,,,,,,,,,,,,,,,,D,I,,N,N,N,,,,,Y,Y,N,,,N,BREA,0,,,,N,
C00143,C,100,C,0,-551805.02,0,0,19,2500,2500,0,Y,,N,0,,,,,1,0,0,0,0,N,N,0,0,0,,-1,N,USD,,0,0,N,,SUMMERVILLE,,US,SUMMERVILLE,,US,,,,-1,,,,,P,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,00:00.0,00:00.0,,-1,L,0,2,,,0,O,,,-1,-1,/aJkEu9+xYoUrzxQe1zMCw==,,21,Y,Y,,,N,,,N,,,-1,-1,,,N,N,SC,SC,,0,2,,11,120000,SHIP 29486,,,,,N,,2182,,,,Y,Y,,,N,,N,,,N,,N,,CBBKUS6L,,-1,US,104000716,,,-1,,,,,N,,0,,,N,,,,N,,N,,,,C,,,,,,Y,Y,N,,,,,,,,,,,,,,BILL 29486,207120,www.lotus-dpa.com,3,1,,,,,N,,,,,,N,,,,D,,N,N,,B,,1,9,,,N,B,N,N,N,1,,,Y,,,,,,,N,,,,,,71,143,,3,,,L,N,N,,,,,,N,,,,,,,,,,,,,,,9,,N,,,0,Y,N,225256,174057,,,,,,,,,,,,,,,,,D,I,,N,N,N,,,,,Y,Y,N,,,N,BREA,0,,,,N,
V00346,S,101,C,0,0,0,0,13,0,0,0,Y,,N,0,,,,,1,0,0,0,0,N,N,0,0,0,,-1,N,USD,,0,0,N,,DIAMOND BAR,,US,,,,,,,-1,,,,,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,00:00.0,,,-1,L,0,0,,,0,I,,,-1,-1,/aJkEu9+xYoUrzxQe1zMCw==,,12,Y,Y,,,N,,,N,,,-1,-1,,,N,N,CA,,,0,2,,,200400,,,,,,N,,2978,,,OUT-CHECK,Y,Y,,,N,,N,,,N,,N,,CBBKUS6L,,-1,US,104000716,,,-1,,,,,N,,0,,,,,,,N,,N,,,,C,,,,,,Y,Y,N,,,,,,,,,,,,,,91765,120600,,3,1,,,,,N,,,,,,N,,,,D,,N,N,,A,,1,,,,N,B,N,N,N,1,,,Y,,,,,,,,,,,,,70,346,,3,,,L,N,N,,,,,,N,,,,,,,,,,,,,,,9,,N,,,0,Y,N,152148,,,,,,,,,,,,,,,,,,D,I,,N,N,N,,,,,Y,Y,N,,,N,Brea,0,,,,N,
